camera model,selection1_url,$,selection1_selection2_url
Nikon COOLPIX S5200,https://www.price.com.hk/product.php?p=150380&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1580&tr_pp=10&tr_pn=27&tr_ti=15&tr_ct=2&tr_h=21228963935def2388545dd4_73400885&tr_vt=1,"1,580",https://www.price.com.hk/product.php?p=150380&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1580&tr_pp=10&tr_pn=27&tr_ti=15&tr_ct=3&tr_h=21228963935def2388545dd4_73400885&tr_vt=1
Kodak EasyShare M530,https://www.price.com.hk/product.php?p=116468&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=700&tr_pp=11&tr_pn=27&tr_ti=15&tr_ct=2&tr_h=21228963935def2388545dd4_73400885&tr_vt=1,700,https://www.price.com.hk/product.php?p=116468&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=700&tr_pp=11&tr_pn=27&tr_ti=15&tr_ct=3&tr_h=21228963935def2388545dd4_73400885&tr_vt=1
Olympus FE-3010,https://www.price.com.hk/product.php?p=109942&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=868&tr_pp=12&tr_pn=27&tr_ti=15&tr_ct=2&tr_h=21228963935def2388545dd4_73400885&tr_vt=1,868,https://www.price.com.hk/product.php?p=109942&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=868&tr_pp=12&tr_pn=27&tr_ti=15&tr_ct=4&tr_h=21228963935def2388545dd4_73400885&tr_vt=1
Olympus VH-210,https://www.price.com.hk/product.php?p=141019&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1290&tr_pp=13&tr_pn=27&tr_ti=15&tr_ct=2&tr_h=21228963935def2388545dd4_73400885&tr_vt=1,"1,290",https://www.price.com.hk/product.php?p=141019&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1290&tr_pp=13&tr_pn=27&tr_ti=15&tr_ct=3&tr_h=21228963935def2388545dd4_73400885&tr_vt=1
Olympus TG-820,https://www.price.com.hk/product.php?p=140823&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2500&tr_pp=14&tr_pn=27&tr_ti=15&tr_ct=2&tr_h=21228963935def2388545dd4_73400885&tr_vt=1,"2,500",https://www.price.com.hk/product.php?p=140823&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2500&tr_pp=14&tr_pn=27&tr_ti=15&tr_ct=3&tr_h=21228963935def2388545dd4_73400885&tr_vt=1
Nikon COOLPIX L830,https://www.price.com.hk/product.php?p=166943&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1460&tr_pp=15&tr_pn=27&tr_ti=15&tr_ct=2&tr_h=21228963935def2388545dd4_73400885&tr_vt=1,"1,460",https://www.price.com.hk/product.php?p=166943&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1460&tr_pp=15&tr_pn=27&tr_ti=15&tr_ct=4&tr_h=21228963935def2388545dd4_73400885&tr_vt=1
Nikon COOLPIX L830,https://www.price.com.hk/product.php?p=166943&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1460&tr_pp=1&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,"1,460",https://www.price.com.hk/product.php?p=166943&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1460&tr_pp=1&tr_pn=28&tr_ti=15&tr_ct=4&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Sony DSC-T99,https://www.price.com.hk/product.php?p=119532&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1290&tr_pp=2&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,"1,290",https://www.price.com.hk/product.php?p=119532&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1290&tr_pp=2&tr_pn=28&tr_ti=15&tr_ct=3&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Panasonic DMC-TS10,https://www.price.com.hk/product.php?p=119740&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1280&tr_pp=3&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,"1,280",https://www.price.com.hk/product.php?p=119740&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1280&tr_pp=3&tr_pn=28&tr_ti=15&tr_ct=4&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Sony DSC-WX200,https://www.price.com.hk/product.php?p=149608&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1280&tr_pp=4&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,"1,280",https://www.price.com.hk/product.php?p=149608&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1280&tr_pp=4&tr_pn=28&tr_ti=15&tr_ct=4&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Nikon COOLPIX S6900,https://www.price.com.hk/product.php?p=178751&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1680&tr_pp=5&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,"1,680",https://www.price.com.hk/product.php?p=178751&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1680&tr_pp=5&tr_pn=28&tr_ti=15&tr_ct=3&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Ricoh GR DIGITAL IV 限量雪白版,https://www.price.com.hk/product.php?p=157713&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=4680&tr_pp=6&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,"4,680",https://www.price.com.hk/product.php?p=157713&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=4680&tr_pp=6&tr_pn=28&tr_ti=15&tr_ct=4&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Fujifilm Z33WP,https://www.price.com.hk/product.php?p=110663&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1180&tr_pp=7&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,"1,180",https://www.price.com.hk/product.php?p=110663&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1180&tr_pp=7&tr_pn=28&tr_ti=15&tr_ct=4&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Nikon COOLPIX L30,https://www.price.com.hk/product.php?p=166945&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=850&tr_pp=8&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,850,https://www.price.com.hk/product.php?p=166945&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=850&tr_pp=8&tr_pn=28&tr_ti=15&tr_ct=3&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Nikon COOLPIX L26,https://www.price.com.hk/product.php?p=139000&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=728&tr_pp=9&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,728,https://www.price.com.hk/product.php?p=139000&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=728&tr_pp=9&tr_pn=28&tr_ti=15&tr_ct=3&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Nikon COOLPIX S2800,https://www.price.com.hk/product.php?p=166942&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1180&tr_pp=10&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,"1,180",https://www.price.com.hk/product.php?p=166942&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1180&tr_pp=10&tr_pn=28&tr_ti=15&tr_ct=3&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Casio EX-TR350S 音樂禮盒版,https://www.price.com.hk/product.php?p=172350&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=4000&tr_pp=11&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,"4,000",https://www.price.com.hk/product.php?p=172350&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=4000&tr_pp=11&tr_pn=28&tr_ti=15&tr_ct=4&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
LumiiAir 多功能自拍保濕美顏神器 (2鏡頭版本),https://www.price.com.hk/product.php?p=379994&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=358&tr_pp=12&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,358,https://www.price.com.hk/product.php?p=379994&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=358&tr_pp=12&tr_pn=28&tr_ti=15&tr_ct=3&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Fujifilm Finepix FX-Z1000,https://www.price.com.hk/product.php?p=166661&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=760&tr_pp=13&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,760,https://www.price.com.hk/product.php?p=166661&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=760&tr_pp=13&tr_pn=28&tr_ti=15&tr_ct=4&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Casio Exilim G EX-G1,https://www.price.com.hk/product.php?p=115247&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1355&tr_pp=14&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,"1,355",https://www.price.com.hk/product.php?p=115247&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1355&tr_pp=14&tr_pn=28&tr_ti=15&tr_ct=4&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Sony DSC-TX20,https://www.price.com.hk/product.php?p=138345&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2850&tr_pp=15&tr_pn=28&tr_ti=15&tr_ct=2&tr_h=13818952115def23a9ded483_83192478&tr_vt=1,"2,850",https://www.price.com.hk/product.php?p=138345&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2850&tr_pp=15&tr_pn=28&tr_ti=15&tr_ct=3&tr_h=13818952115def23a9ded483_83192478&tr_vt=1
Panasonic DMC-FH25,https://www.price.com.hk/product.php?p=127164&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2490&tr_pp=1&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,"2,490",https://www.price.com.hk/product.php?p=127164&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2490&tr_pp=1&tr_pn=29&tr_ti=15&tr_ct=3&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
Insta360 4K,https://www.price.com.hk/product.php?p=251653&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=5660&tr_pp=2&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,"5,660",https://www.price.com.hk/product.php?p=251653&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=5660&tr_pp=2&tr_pn=29&tr_ti=15&tr_ct=3&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
Panasonic DMC-FT10,https://www.price.com.hk/product.php?p=128019&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1600&tr_pp=3&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,"1,600",https://www.price.com.hk/product.php?p=128019&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1600&tr_pp=3&tr_pn=29&tr_ti=15&tr_ct=4&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
Fujifilm JV300,https://www.price.com.hk/product.php?p=166090&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=450&tr_pp=4&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,450,https://www.price.com.hk/product.php?p=166090&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=450&tr_pp=4&tr_pn=29&tr_ti=15&tr_ct=4&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
Nikon COOLPIX L28,https://www.price.com.hk/product.php?p=150383&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=728&tr_pp=5&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,728,https://www.price.com.hk/product.php?p=150383&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=728&tr_pp=5&tr_pn=29&tr_ti=15&tr_ct=3&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
Samsung PL65,https://www.price.com.hk/product.php?p=110890&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1038&tr_pp=6&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,"1,038",https://www.price.com.hk/product.php?p=110890&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1038&tr_pp=6&tr_pn=29&tr_ti=15&tr_ct=4&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
Sony CyberShot DSC-W620,https://www.price.com.hk/product.php?p=137749&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=820&tr_pp=7&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,820,https://www.price.com.hk/product.php?p=137749&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=820&tr_pp=7&tr_pn=29&tr_ti=15&tr_ct=4&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
Canon IXUS 510 HS,https://www.price.com.hk/product.php?p=139250&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1650&tr_pp=8&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,"1,650",https://www.price.com.hk/product.php?p=139250&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1650&tr_pp=8&tr_pn=29&tr_ti=15&tr_ct=3&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
Samsung ST5500,https://www.price.com.hk/product.php?p=117031&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1380&tr_pp=9&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,"1,380",https://www.price.com.hk/product.php?p=117031&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1380&tr_pp=9&tr_pn=29&tr_ti=15&tr_ct=3&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
Pentax XG-1,https://www.price.com.hk/product.php?p=191640&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1880&tr_pp=10&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,"1,880",https://www.price.com.hk/product.php?p=191640&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1880&tr_pp=10&tr_pn=29&tr_ti=15&tr_ct=3&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
Ricoh GR Digital II,https://www.price.com.hk/product.php?p=105199&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2644&tr_pp=11&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,"2,644",https://www.price.com.hk/product.php?p=105199&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2644&tr_pp=11&tr_pn=29&tr_ti=15&tr_ct=4&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
XDV X5,https://www.price.com.hk/product.php?p=233931&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=580&tr_pp=12&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,580,https://www.price.com.hk/product.php?p=233931&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=580&tr_pp=12&tr_pn=29&tr_ti=15&tr_ct=3&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
sd card,http://www.supermediastore.com/category/u/sd-secure-digital-memory-card-cards,,
Sony DSC-TF1,https://www.price.com.hk/product.php?p=150747&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1253&tr_pp=13&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,"1,253",https://www.price.com.hk/product.php?p=150747&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1253&tr_pp=13&tr_pn=29&tr_ti=15&tr_ct=3&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
Ricoh WG-M2,https://www.price.com.hk/product.php?p=229269&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2778&tr_pp=14&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,"2,778",https://www.price.com.hk/product.php?p=229269&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2778&tr_pp=14&tr_pn=29&tr_ti=15&tr_ct=3&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
Casio EX-TR500,https://www.price.com.hk/product.php?p=177724&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=3800&tr_pp=15&tr_pn=29&tr_ti=15&tr_ct=2&tr_h=17986190115def243019b8f1_16577233&tr_vt=1,"3,800",https://www.price.com.hk/product.php?p=177724&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=3800&tr_pp=15&tr_pn=29&tr_ti=15&tr_ct=4&tr_h=17986190115def243019b8f1_16577233&tr_vt=1
Casio EX-TR50,https://www.price.com.hk/product.php?p=177970&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1790&tr_pp=1&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"1,998",https://www.price.com.hk/product.php?p=177970&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1790&tr_pp=1&tr_pn=30&tr_ti=15&tr_ct=3&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Fujifilm XF1,https://www.price.com.hk/product.php?p=146516&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2290&tr_pp=2&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"2,290",https://www.price.com.hk/product.php?p=146516&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2290&tr_pp=2&tr_pn=30&tr_ti=15&tr_ct=4&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Kodak AZ522,https://www.price.com.hk/product.php?p=163989&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2355&tr_pp=3&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"2,355",https://www.price.com.hk/product.php?p=163989&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2355&tr_pp=3&tr_pn=30&tr_ti=15&tr_ct=3&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Sony DSC-WX50,https://www.price.com.hk/product.php?p=138334&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1500&tr_pp=4&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"1,500",https://www.price.com.hk/product.php?p=138334&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1500&tr_pp=4&tr_pn=30&tr_ti=15&tr_ct=3&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
GE DV1,https://www.price.com.hk/product.php?p=133751&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=885&tr_pp=5&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,885,https://www.price.com.hk/product.php?p=133751&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=885&tr_pp=5&tr_pn=30&tr_ti=15&tr_ct=3&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Casio EX-TR15 HELLO KITTY EDITION,https://www.price.com.hk/product.php?p=163559&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=10600&tr_pp=6&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"10,600",https://www.price.com.hk/product.php?p=163559&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=10600&tr_pp=6&tr_pn=30&tr_ti=15&tr_ct=4&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Nikon S1000pj,https://www.price.com.hk/product.php?p=113419&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1789&tr_pp=7&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"1,789",https://www.price.com.hk/product.php?p=113419&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1789&tr_pp=7&tr_pn=30&tr_ti=15&tr_ct=4&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Fujifilm FinePix XP10,https://www.price.com.hk/product.php?p=117784&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1110&tr_pp=8&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"1,110",https://www.price.com.hk/product.php?p=117784&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1110&tr_pp=8&tr_pn=30&tr_ti=15&tr_ct=4&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Samsung ST1000,https://www.price.com.hk/product.php?p=113417&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1680&tr_pp=9&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"1,680",https://www.price.com.hk/product.php?p=113417&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1680&tr_pp=9&tr_pn=30&tr_ti=15&tr_ct=3&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Sony DSC-H90,https://www.price.com.hk/product.php?p=138336&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2390&tr_pp=10&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"2,390",https://www.price.com.hk/product.php?p=138336&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2390&tr_pp=10&tr_pn=30&tr_ti=15&tr_ct=3&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Canon PowerShot N,https://www.price.com.hk/product.php?p=154141&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2680&tr_pp=11&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"2,680",https://www.price.com.hk/product.php?p=154141&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2680&tr_pp=11&tr_pn=30&tr_ti=15&tr_ct=3&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Ricoh GXR S10 Kit,https://www.price.com.hk/product.php?p=119386&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=3380&tr_pp=12&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"3,380",https://www.price.com.hk/product.php?p=119386&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=3380&tr_pp=12&tr_pn=30&tr_ti=15&tr_ct=3&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Casio EX-ZR700,https://www.price.com.hk/product.php?p=150574&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2438&tr_pp=13&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"2,438",https://www.price.com.hk/product.php?p=150574&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2438&tr_pp=13&tr_pn=30&tr_ti=15&tr_ct=3&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Sony DSC-TX1,https://www.price.com.hk/product.php?p=113139&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1670&tr_pp=14&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"1,670",https://www.price.com.hk/product.php?p=113139&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1670&tr_pp=14&tr_pn=30&tr_ti=15&tr_ct=4&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Casio Exilim EX-Z450,https://www.price.com.hk/product.php?p=113979&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1410&tr_pp=15&tr_pn=30&tr_ti=15&tr_ct=2&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1,"1,410",https://www.price.com.hk/product.php?p=113979&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1410&tr_pp=15&tr_pn=30&tr_ti=15&tr_ct=3&tr_h=19273612165def245d2af8c3_31733737&tr_vt=1
Sony DSC-H20,https://www.price.com.hk/product.php?p=111005&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1800&tr_pp=1&tr_pn=31&tr_ti=15&tr_ct=2&tr_h=10306496385def24e579cca2_01358777&tr_vt=1,"1,800",https://www.price.com.hk/product.php?p=111005&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1800&tr_pp=1&tr_pn=31&tr_ti=15&tr_ct=3&tr_h=10306496385def24e579cca2_01358777&tr_vt=1
Samsung WB30F,https://www.price.com.hk/product.php?p=149449&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1430&tr_pp=2&tr_pn=31&tr_ti=15&tr_ct=2&tr_h=10306496385def24e579cca2_01358777&tr_vt=1,"1,430",https://www.price.com.hk/product.php?p=149449&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1430&tr_pp=2&tr_pn=31&tr_ti=15&tr_ct=3&tr_h=10306496385def24e579cca2_01358777&tr_vt=1
Panasonic DMC-FX700K,https://www.price.com.hk/product.php?p=119735&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=3280&tr_pp=3&tr_pn=31&tr_ti=15&tr_ct=2&tr_h=10306496385def24e579cca2_01358777&tr_vt=1,"3,280",https://www.price.com.hk/product.php?p=119735&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=3280&tr_pp=3&tr_pn=31&tr_ti=15&tr_ct=3&tr_h=10306496385def24e579cca2_01358777&tr_vt=1
Casio EX-S12,https://www.price.com.hk/product.php?p=110225&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1120&tr_pp=4&tr_pn=31&tr_ti=15&tr_ct=2&tr_h=10306496385def24e579cca2_01358777&tr_vt=1,"1,120",https://www.price.com.hk/product.php?p=110225&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=1120&tr_pp=4&tr_pn=31&tr_ti=15&tr_ct=4&tr_h=10306496385def24e579cca2_01358777&tr_vt=1
Sony Cyber-shot DSC-HX9V,https://www.price.com.hk/product.php?p=126790&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2580&tr_pp=5&tr_pn=31&tr_ti=15&tr_ct=2&tr_h=10306496385def24e579cca2_01358777&tr_vt=1,"2,580",https://www.price.com.hk/product.php?p=126790&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=2580&tr_pp=5&tr_pn=31&tr_ti=15&tr_ct=3&tr_h=10306496385def24e579cca2_01358777&tr_vt=1
HP Action Camcorder AC150,https://www.price.com.hk/product.php?p=160893&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=700&tr_pp=6&tr_pn=31&tr_ti=15&tr_ct=2&tr_h=10306496385def24e579cca2_01358777&tr_vt=1,700,https://www.price.com.hk/product.php?p=160893&gp=13&tr_so=w&tr_ref=cat_100001&tr_op=700&tr_pp=6&tr_pn=31&tr_ti=15&tr_ct=3&tr_h=10306496385def24e579cca2_01358777&tr_vt=1
